Run key reserves,Run key soldiers,Salary per day,Reserve contact,Days served,Last recruited Date,Reserve training
2706,16236,226,0508409710,816,2013-03-29,grandes
2707,16242,660,0507291723,550,2014-08-12,heavy machine-gun
2708,16248,506,0507507873,890,2014-03-02,anti-air
2709,16254,740,0501875537,447,2018-11-16,sniper
2710,16260,361,0504953402,727,2017-09-27,driver
2711,16266,721,0506353057,28,2016-04-09,communication
2712,16272,569,0509766500,861,2016-01-31,driver
2713,16278,642,0507285377,451,2017-02-03,communication
2714,16284,291,0506043711,260,2013-11-28,scout
2715,16290,213,0509723988,38,2017-05-02,explosives
2716,16296,549,0502270077,177,2014-06-02,sniper
2717,16302,734,0509441874,282,2016-04-08,commander
2718,16308,447,0506984176,409,2017-06-23,commander
2719,16314,737,0507208649,806,2017-07-15,sniper
2720,16320,799,0508892110,76,2015-02-15,driver
2721,16326,552,0509264271,537,2014-02-13,medic
2722,16332,693,0509089247,74,2014-09-20,sniper
2723,16338,546,0504201349,557,2012-07-07,commander
2724,16344,228,0508972045,281,2013-05-18,medic
2725,16350,603,0509752049,721,2012-09-07,grandes
2726,16356,543,0503568453,250,2013-10-26,driver
2727,16362,396,0503338712,467,2017-11-03,driver
2728,16368,223,0509016043,47,2014-09-14,medic
2729,16374,256,0509510254,932,2015-06-02,scout
2730,16380,238,0505707134,496,2016-07-05,sniper
2731,16386,342,0509173086,872,2015-02-28,commander
2732,16392,345,0506786599,921,2018-04-09,communication
2733,16398,428,0505775355,155,2013-12-11,scout
2734,16404,722,0504109791,975,2014-03-15,anti-air
2735,16410,768,0505578864,609,2014-12-03,explosives
2736,16416,201,0509732672,792,2015-06-24,sniper
2737,16422,664,0506665208,903,2012-04-26,anti-air
2738,16428,483,0505723462,412,2012-01-04,grandes
2739,16434,707,0506064144,907,2012-05-22,explosives
2740,16440,339,0507484185,223,2012-11-16,sniper
2741,16446,481,0508846892,946,2014-08-02,sniper
2742,16452,244,0505521988,425,2019-02-13,explosives
2743,16458,401,0508495327,291,2012-08-28,driver
2744,16464,647,0508585512,649,2012-05-04,medic
2745,16470,384,0508193861,88,2018-06-30,medic
2746,16476,719,0501915499,957,2011-10-27,grandes
2747,16482,542,0508234634,836,2016-11-21,medic
2748,16488,448,0506903852,529,2014-05-17,medic
2749,16494,730,0509303824,682,2017-02-18,anti-air
2750,16500,445,0504730997,152,2012-11-02,explosives
2751,16506,352,0506800646,512,2012-04-14,grandes
2752,16512,690,0503838406,353,2012-09-18,scout
2753,16518,298,0505776047,791,2012-04-26,sniper
2754,16524,229,0505258049,539,2014-06-03,driver
2755,16530,746,0505750760,594,2015-03-26,sniper
2756,16536,681,0503661774,325,2015-02-03,heavy machine-gun
2757,16542,250,0507744150,1,2018-03-07,sniper
2758,16548,442,0509771646,201,2016-02-21,heavy machine-gun
2759,16554,283,0505419471,953,2015-03-25,sniper
2760,16560,511,0507550190,693,2019-02-22,commander
2761,16566,455,0502090219,210,2017-04-08,sniper
2762,16572,269,0509528841,877,2012-04-15,scout
2763,16578,223,0502819857,752,2013-07-05,explosives
2764,16584,523,0507403621,762,2013-11-18,sniper
2765,16590,534,0505851522,552,2015-04-25,anti-air
2766,16596,276,0509279489,801,2014-09-14,commander
2767,16602,555,0507902545,394,2012-07-07,sniper
2768,16608,704,0509309618,156,2014-03-13,communication
2769,16614,400,0502807273,561,2015-11-21,commander
2770,16620,734,0504968003,276,2012-12-21,sniper
2771,16626,462,0508592855,410,2016-08-03,scout
2772,16632,378,0507133421,73,2016-03-09,anti-air
2773,16638,687,0507396122,561,2016-10-23,explosives
2774,16644,209,0501261123,356,2014-03-28,heavy machine-gun
2775,16650,439,0509527444,154,2015-08-21,explosives
2776,16656,796,0509172078,860,2013-12-26,driver
2777,16662,537,0502312877,994,2013-04-22,driver
2778,16668,558,0508161051,576,2012-08-03,medic
2779,16674,685,0503162527,300,2012-04-26,explosives
2780,16680,693,0501110348,945,2013-06-15,anti-air
2781,16686,471,0509588914,40,2012-06-11,commander
2782,16692,210,0503952614,427,2015-07-09,anti-air
2783,16698,277,0503497793,811,2015-02-02,explosives
2784,16704,393,0508959402,47,2018-07-23,scout
2785,16710,473,0502669570,79,2015-04-01,explosives
2786,16716,236,0505727867,699,2016-10-20,explosives
2787,16722,427,0505317151,830,2015-04-30,scout
2788,16728,556,0503069787,668,2014-08-05,grandes
2789,16734,329,0501470506,632,2014-11-03,communication
2790,16740,729,0509202149,668,2013-01-21,anti-air
2791,16746,403,0507945518,673,2012-05-24,anti-air
2792,16752,561,0501749477,437,2014-04-01,medic
2793,16758,294,0503863577,953,2012-11-15,grandes
2794,16764,765,0502757005,252,2013-03-20,grandes
2795,16770,417,0503380374,244,2016-08-03,explosives
2796,16776,676,0501672043,370,2012-10-02,scout
2797,16782,700,0502206987,910,2014-06-27,commander
2798,16788,252,0501886585,896,2014-09-01,explosives
2799,16794,582,0504142351,422,2017-02-21,commander
2800,16800,214,0505111520,247,2015-07-27,commander
2801,16806,495,0509764395,910,2015-09-02,sniper
2802,16812,694,0507206644,248,2016-10-21,driver
2803,16818,600,0504740929,537,2015-04-15,communication
2804,16824,414,0505010473,951,2015-01-13,scout
2805,16830,238,0509270702,12,2019-02-03,medic
2806,16836,303,0508545407,702,2016-11-30,medic
2807,16842,491,0508600734,459,2018-07-30,scout
2808,16848,239,0505131229,198,2013-09-22,heavy machine-gun
2809,16854,740,0508886843,664,2016-03-08,medic
2810,16860,459,0508787523,719,2016-06-06,heavy machine-gun
2811,16866,389,0503082429,265,2015-05-01,driver
2812,16872,401,0506709240,533,2014-12-18,scout
2813,16878,381,0509307572,778,2014-09-02,explosives
2814,16884,226,0501148213,460,2017-12-25,grandes
2815,16890,798,0507264573,406,2013-06-24,grandes
2816,16896,532,0501521412,676,2014-04-27,communication
2817,16902,251,0502988011,583,2013-07-30,driver
2818,16908,292,0501392286,236,2016-02-11,heavy machine-gun
2819,16914,276,0509733504,99,2014-07-09,grandes
2820,16920,299,0503732541,669,2015-08-18,anti-air
2821,16926,608,0505169029,188,2015-08-01,scout
2822,16932,483,0503168025,842,2013-11-20,grandes
2823,16938,493,0509699481,137,2014-03-12,commander
2824,16944,521,0507522799,738,2012-12-11,commander
2825,16950,653,0508367140,766,2014-06-29,anti-air
2826,16956,403,0502630356,722,2015-03-30,heavy machine-gun
2827,16962,467,0502903049,557,2013-01-16,heavy machine-gun
2828,16968,596,0506368210,158,2015-08-25,explosives
2829,16974,449,0508858975,575,2012-11-06,medic
2830,16980,497,0502655409,310,2015-05-23,medic
2831,16986,334,0505535919,200,2013-04-13,grandes
2832,16992,665,0509991571,779,2016-10-14,driver
2833,16998,631,0503594629,797,2017-09-06,heavy machine-gun
2834,17004,754,0501682003,213,2012-09-17,heavy machine-gun
2835,17010,380,0505686383,463,2011-11-25,communication
2836,17016,544,0501522343,165,2015-03-22,heavy machine-gun
2837,17022,702,0501828099,213,2018-09-14,explosives
2838,17028,611,0501220195,109,2019-01-16,medic
2839,17034,299,0509675920,356,2017-05-05,sniper
2840,17040,416,0505459918,520,2016-10-12,scout
2841,17046,298,0504566801,997,2016-03-07,driver
2842,17052,708,0508718029,160,2014-04-26,explosives
2843,17058,348,0509036404,336,2015-03-14,explosives
2844,17064,429,0504034739,596,2011-12-20,medic
2845,17070,760,0505848455,139,2012-11-16,driver
2846,17076,505,0505526491,195,2015-05-15,commander
2847,17082,685,0508492297,522,2012-02-10,explosives
2848,17088,405,0506801880,263,2015-09-16,commander
2849,17094,485,0504868920,870,2012-10-28,driver
2850,17100,499,0505801320,868,2016-12-13,grandes
2851,17106,266,0502775346,583,2018-07-31,sniper
2852,17112,522,0502028537,297,2017-05-04,medic
2853,17118,281,0504631161,976,2015-09-02,explosives
2854,17124,412,0504851979,820,2015-11-07,anti-air
2855,17130,245,0502335006,916,2013-02-22,medic
2856,17136,412,0501418617,196,2018-01-24,commander
2857,17142,785,0503126676,304,2013-01-20,anti-air
2858,17148,308,0504201523,763,2018-11-14,communication
2859,17154,615,0506077391,293,2013-10-02,anti-air
2860,17160,409,0503273148,135,2016-10-17,medic
2861,17166,670,0509960204,225,2014-09-07,scout
2862,17172,377,0503506717,621,2015-04-04,anti-air
2863,17178,776,0503644077,43,2014-04-07,scout
2864,17184,636,0508899510,271,2018-04-27,anti-air
2865,17190,666,0503921262,347,2016-06-05,scout
2866,17196,705,0502835092,759,2011-12-29,medic
2867,17202,509,0505738263,645,2017-06-19,heavy machine-gun
2868,17208,220,0505568794,371,2017-03-23,explosives
2869,17214,711,0501659696,681,2017-03-31,medic
2870,17220,615,0501222379,257,2013-07-14,anti-air
2871,17226,739,0508784109,839,2014-11-09,sniper
2872,17232,677,0502939453,153,2015-02-14,driver
2873,17238,581,0503220373,186,2016-08-29,grandes
2874,17244,457,0506464144,497,2013-10-25,communication
2875,17250,455,0502681586,657,2017-07-17,commander
2876,17256,475,0502320304,127,2015-03-11,medic
2877,17262,448,0506191188,581,2015-03-23,commander
2878,17268,644,0502063431,66,2012-05-21,scout
2879,17274,375,0502212461,981,2016-10-28,driver
2880,17280,369,0507195434,381,2016-01-29,commander
2881,17286,599,0503776061,676,2013-10-18,anti-air
2882,17292,346,0508458579,210,2013-06-01,heavy machine-gun
2883,17298,409,0507786656,313,2014-05-20,driver
2884,17304,429,0501133829,523,2015-12-17,sniper
2885,17310,610,0509409265,311,2014-09-10,commander
2886,17316,519,0505799955,25,2013-09-03,heavy machine-gun
2887,17322,634,0502086728,477,2014-06-03,anti-air
2888,17328,330,0503457693,267,2013-06-20,grandes
2889,17334,266,0508572423,330,2013-09-06,explosives
2890,17340,210,0507365916,574,2017-12-16,sniper
2891,17346,269,0507704397,48,2012-06-28,grandes
2892,17352,594,0505837323,123,2016-09-30,sniper
2893,17358,279,0502694037,485,2014-06-21,sniper
2894,17364,218,0505497112,215,2017-05-29,explosives
2895,17370,508,0504571270,586,2017-06-01,explosives
2896,17376,545,0505595377,962,2011-11-27,scout
2897,17382,318,0507742077,414,2017-08-27,anti-air
2898,17388,640,0509957875,950,2016-04-19,commander
2899,17394,410,0507870582,782,2015-11-01,anti-air
2900,17400,269,0505891999,418,2012-10-17,anti-air
2901,17406,747,0503461232,746,2018-06-09,medic
2902,17412,428,0509197127,452,2012-03-08,explosives
2903,17418,586,0504626100,219,2015-10-23,sniper
2904,17424,616,0506939620,20,2013-12-19,scout
2905,17430,497,0506138028,799,2016-09-21,grandes
2906,17436,706,0506137939,899,2014-08-31,communication
2907,17442,774,0501592899,986,2016-10-01,anti-air
2908,17448,306,0507553907,291,2012-06-08,sniper
2909,17454,732,0509055824,337,2014-11-16,heavy machine-gun
2910,17460,795,0509735310,731,2015-03-01,sniper
2911,17466,269,0504873788,803,2015-05-11,driver
2912,17472,235,0501150099,95,2016-12-20,medic
2913,17478,498,0504836319,668,2015-04-06,commander
2914,17484,239,0509550819,419,2015-02-27,medic
2915,17490,725,0507818734,955,2013-08-22,driver
2916,17496,483,0503405357,786,2017-04-24,driver
2917,17502,360,0502972313,978,2017-01-27,grandes
2918,17508,254,0501395477,471,2017-08-08,sniper
2919,17514,387,0503721011,18,2012-10-22,commander
2920,17520,278,0509057344,743,2015-10-23,scout
2921,17526,439,0504091499,86,2016-08-15,communication
2922,17532,214,0505867129,126,2012-09-04,sniper
2923,17538,399,0506811475,638,2012-10-29,sniper
2924,17544,227,0504103178,127,2017-11-10,communication
2925,17550,446,0501341616,514,2018-08-03,anti-air
2926,17556,404,0508547101,772,2017-01-18,explosives
2927,17562,472,0503613996,235,2017-02-18,medic
2928,17568,343,0505104246,652,2019-01-08,anti-air
2929,17574,285,0505083265,176,2016-10-18,driver
2930,17580,472,0502766809,244,2017-08-16,heavy machine-gun
2931,17586,403,0503587187,730,2013-11-13,scout
2932,17592,768,0501194981,24,2014-09-15,explosives
2933,17598,722,0501770100,245,2018-09-11,grandes
2934,17604,456,0501030383,310,2017-01-25,heavy machine-gun
2935,17610,311,0508691807,396,2019-02-15,explosives
2936,17616,724,0506147706,181,2017-05-13,medic
2937,17622,414,0504369027,303,2014-10-24,medic
2938,17628,298,0502362828,98,2018-08-15,anti-air
2939,17634,768,0506585058,314,2019-01-05,anti-air
2940,17640,320,0504556101,358,2014-02-03,explosives
2941,17646,716,0502660009,967,2012-11-09,driver
2942,17652,547,0501101347,394,2017-01-08,medic
2943,17658,495,0506953958,739,2018-10-29,driver
2944,17664,618,0503677335,404,2018-07-07,grandes
2945,17670,269,0501852887,872,2017-12-09,heavy machine-gun
2946,17676,428,0507015145,331,2015-06-23,heavy machine-gun
2947,17682,216,0501255301,868,2013-04-20,anti-air
2948,17688,704,0503908061,878,2015-03-28,communication
2949,17694,239,0503722258,237,2017-11-17,sniper
2950,17700,329,0509527165,356,2012-06-21,scout
2951,17706,360,0507504358,149,2012-08-15,heavy machine-gun
2952,17712,369,0508541272,117,2018-11-16,explosives
2953,17718,274,0504238124,473,2015-07-12,grandes
2954,17724,394,0506693466,956,2018-01-03,anti-air
2955,17730,226,0504011949,743,2014-12-29,grandes
2956,17736,444,0502372513,358,2014-02-14,driver
2957,17742,771,0506344153,418,2015-06-29,medic
2958,17748,797,0503598975,203,2014-11-13,heavy machine-gun
2959,17754,467,0507197395,755,2014-09-15,commander
2960,17760,392,0508150160,170,2018-02-02,explosives
2961,17766,596,0502733734,869,2016-09-29,anti-air
2962,17772,502,0501350454,339,2016-07-02,scout
2963,17778,380,0503249184,366,2012-11-30,explosives
2964,17784,250,0509285441,227,2011-11-30,medic
2965,17790,300,0503207158,885,2013-01-23,heavy machine-gun
2966,17796,786,0506700141,58,2016-05-05,commander
2967,17802,619,0502951289,270,2018-01-13,sniper
2968,17808,675,0501696141,763,2018-10-04,grandes
2969,17814,637,0504462371,595,2017-04-29,communication
2970,17820,784,0501484299,180,2013-10-31,driver
2971,17826,738,0505955178,815,2015-01-17,anti-air
2972,17832,515,0508237647,656,2016-05-07,medic
2973,17838,339,0508768406,572,2012-02-12,scout
2974,17844,319,0507791967,795,2018-12-30,sniper
2975,17850,528,0503003631,381,2014-08-09,heavy machine-gun
2976,17856,326,0503457557,716,2015-02-09,medic
2977,17862,501,0505104889,405,2017-12-07,communication
2978,17868,258,0505889895,515,2016-11-11,medic
2979,17874,564,0509488982,79,2013-10-13,sniper
2980,17880,552,0508202215,648,2017-01-10,commander
2981,17886,307,0509321905,312,2015-10-08,explosives
2982,17892,265,0505466529,359,2014-03-19,driver
2983,17898,540,0508110272,671,2014-07-27,commander
2984,17904,583,0509112299,643,2013-03-17,commander
2985,17910,528,0504679880,367,2015-05-01,scout
2986,17916,793,0507813856,873,2015-08-26,explosives
2987,17922,352,0508499562,648,2013-11-18,explosives
2988,17928,445,0504128266,414,2018-03-05,driver
2989,17934,637,0501354533,860,2015-03-29,driver
2990,17940,459,0509906764,906,2015-02-09,medic
2991,17946,794,0503030782,62,2016-09-20,commander
2992,17952,448,0501832854,153,2014-01-29,explosives
2993,17958,783,0505479211,576,2014-10-12,sniper
2994,17964,246,0505499011,135,2017-03-28,medic
2995,17970,789,0504487932,686,2013-09-24,heavy machine-gun
2996,17976,557,0506606853,764,2013-08-19,grandes
2997,17982,577,0502314829,784,2013-12-19,sniper
2998,17988,315,0501185315,589,2018-07-09,driver
2999,17994,684,0507365314,139,2012-10-25,commander
3000,18000,252,0506537638,602,2018-04-13,sniper
3001,18006,470,0509572828,887,2014-05-22,medic
3002,18012,458,0503219093,753,2013-06-10,scout
3003,18018,428,0507028927,194,2016-05-18,communication
3004,18024,230,0507936955,725,2017-10-06,driver
3005,18030,744,0508088194,686,2016-02-13,explosives
3006,18036,360,0506693088,556,2015-09-15,commander
3007,18042,284,0503276856,419,2017-07-18,scout
3008,18048,605,0503848433,447,2018-02-02,heavy machine-gun
3009,18054,611,0509435066,100,2017-02-05,scout
3010,18060,679,0509865465,133,2016-04-12,scout
3011,18066,337,0508685369,17,2016-11-05,communication
3012,18072,352,0508766451,68,2012-05-02,medic
3013,18078,203,0509593432,226,2015-07-31,sniper
3014,18084,759,0503768083,279,2015-07-09,scout
3015,18090,376,0509573969,116,2012-04-16,driver
3016,18096,528,0505044693,353,2018-02-28,scout
3017,18102,800,0508945019,341,2018-05-23,sniper
3018,18108,536,0501984847,843,2017-12-11,driver
3019,18114,345,0503629321,82,2015-01-28,driver
3020,18120,578,0508059308,113,2017-01-07,heavy machine-gun
3021,18126,633,0506155399,746,2018-05-29,explosives
3022,18132,496,0504550503,693,2014-03-31,commander
3023,18138,225,0506842692,762,2017-04-27,communication
3024,18144,209,0507514880,618,2015-03-06,communication
3025,18150,206,0501702276,634,2014-07-12,heavy machine-gun
3026,18156,509,0504150372,639,2017-12-02,communication
3027,18162,520,0508824903,20,2015-11-03,heavy machine-gun
3028,18168,561,0509239599,926,2018-07-07,grandes
3029,18174,582,0504689213,665,2012-04-24,scout
3030,18180,503,0508932645,266,2019-02-21,explosives
3031,18186,618,0505575662,192,2017-08-09,commander
3032,18192,433,0507586944,243,2019-01-24,anti-air
3033,18198,705,0507674142,257,2013-03-24,explosives
3034,18204,216,0508847609,321,2015-10-30,heavy machine-gun
3035,18210,203,0506016549,510,2018-03-01,scout
3036,18216,471,0509812616,456,2015-01-13,anti-air
3037,18222,273,0508694799,666,2012-04-01,medic
3038,18228,351,0503740342,64,2018-04-25,explosives
3039,18234,390,0507815392,377,2015-12-06,grandes
3040,18240,277,0502152330,278,2015-07-22,medic
3041,18246,455,0509884370,363,2015-06-16,medic
3042,18252,317,0502593241,152,2018-07-06,driver
3043,18258,661,0501722771,540,2017-09-16,communication
3044,18264,584,0507376597,778,2017-12-08,heavy machine-gun
3045,18270,732,0503770492,711,2019-03-09,explosives
3046,18276,437,0505065688,478,2012-01-04,driver
3047,18282,392,0506668245,557,2013-12-14,communication
3048,18288,330,0501487034,420,2017-05-04,anti-air
3049,18294,283,0502848710,710,2016-04-20,explosives
3050,18300,800,0502956370,605,2014-01-15,sniper
3051,18306,226,0507979114,780,2012-06-05,anti-air
3052,18312,560,0506619527,871,2014-12-25,driver
3053,18318,770,0501897711,184,2018-02-16,explosives
3054,18324,444,0506273990,352,2018-04-04,grandes
3055,18330,675,0508015451,352,2013-10-29,driver
3056,18336,627,0501405399,931,2016-11-13,anti-air
3057,18342,481,0508754712,366,2011-11-22,commander
3058,18348,564,0503736262,700,2012-07-30,sniper
3059,18354,515,0502942727,348,2012-08-10,grandes
3060,18360,744,0507529502,683,2012-12-07,heavy machine-gun
3061,18366,608,0505815676,451,2017-11-16,communication
3062,18372,456,0503284787,121,2018-03-06,scout
3063,18378,521,0508350856,523,2017-08-20,medic
3064,18384,347,0506615124,956,2014-02-17,scout
3065,18390,787,0507743417,162,2017-02-23,communication
3066,18396,405,0505032492,592,2014-12-06,scout
3067,18402,447,0502798698,775,2014-12-03,explosives
3068,18408,286,0508123970,900,2013-03-14,commander
3069,18414,213,0502281672,183,2013-09-10,grandes
3070,18420,223,0501770148,928,2018-03-28,heavy machine-gun
3071,18426,544,0506866159,568,2017-10-22,sniper
3072,18432,777,0504618059,167,2013-07-30,scout
3073,18438,489,0502774946,912,2014-04-12,grandes
3074,18444,660,0504832681,910,2015-08-29,driver
3075,18450,429,0504734749,304,2017-06-10,sniper
3076,18456,425,0504246102,983,2013-06-02,heavy machine-gun
3077,18462,321,0506317175,979,2018-11-01,medic
3078,18468,201,0508769123,934,2018-01-31,driver
3079,18474,686,0507791998,690,2012-07-29,communication
3080,18480,580,0502769519,342,2017-04-21,heavy machine-gun
3081,18486,617,0508026831,310,2012-05-09,commander
3082,18492,295,0508739356,774,2013-12-21,commander
3083,18498,374,0503649013,643,2013-05-23,commander
3084,18504,607,0507695134,171,2012-08-06,scout
3085,18510,677,0508480391,409,2018-12-01,driver
3086,18516,322,0501484073,414,2013-01-15,medic
3087,18522,788,0502912859,179,2016-12-06,scout
3088,18528,332,0501427229,732,2018-10-03,scout
3089,18534,569,0505736862,9,2017-06-07,driver
3090,18540,354,0506555812,32,2017-04-28,commander
3091,18546,560,0506493062,743,2014-12-26,driver
3092,18552,346,0505881374,791,2018-10-08,driver
3093,18558,535,0504558549,413,2013-06-27,communication
3094,18564,525,0506954020,747,2013-05-30,grandes
3095,18570,476,0506536631,466,2014-03-08,commander
3096,18576,532,0507693632,196,2018-09-02,scout
3097,18582,409,0505678017,348,2014-10-14,explosives
3098,18588,255,0504199700,113,2015-07-30,commander
3099,18594,634,0506897135,100,2017-06-15,grandes
3100,18600,617,0501209470,77,2014-03-31,commander
3101,18606,627,0503604999,134,2016-05-19,scout
3102,18612,561,0503114477,103,2015-05-25,heavy machine-gun
3103,18618,714,0502664942,379,2015-06-01,driver
3104,18624,740,0501882323,643,2019-01-09,medic
3105,18630,532,0509786299,160,2015-02-28,heavy machine-gun
3106,18636,399,0509618896,985,2016-10-09,medic
3107,18642,276,0509905890,319,2012-06-09,anti-air
3108,18648,633,0507438566,290,2015-01-15,driver
3109,18654,222,0508759922,787,2013-06-23,medic
3110,18660,253,0505791067,651,2018-05-04,medic
3111,18666,299,0504026833,368,2013-08-15,commander
3112,18672,402,0504459203,908,2016-02-22,commander
3113,18678,344,0502139937,237,2018-05-27,explosives
3114,18684,612,0502916762,600,2012-06-05,anti-air
3115,18690,329,0508067528,440,2017-08-08,commander
3116,18696,546,0509722477,229,2011-10-27,anti-air
3117,18702,574,0501919363,166,2013-03-07,explosives
3118,18708,315,0504260055,795,2014-12-14,scout
3119,18714,748,0506157587,664,2012-01-03,commander
3120,18720,371,0508085912,830,2016-01-24,communication
3121,18726,730,0505292082,154,2015-11-08,heavy machine-gun
3122,18732,532,0505409551,749,2019-03-01,medic
3123,18738,322,0508143440,352,2016-08-28,anti-air
3124,18744,578,0506937033,430,2015-11-19,grandes
3125,18750,784,0501083000,969,2017-08-30,scout
3126,18756,462,0502671726,81,2014-02-01,communication
3127,18762,377,0507593378,778,2018-06-23,driver
3128,18768,604,0508833568,77,2012-05-31,medic
3129,18774,359,0505533577,188,2013-11-21,explosives
3130,18780,488,0508564033,484,2013-11-28,commander
3131,18786,320,0506044275,739,2016-12-16,anti-air
3132,18792,607,0504736895,863,2017-08-09,communication
3133,18798,392,0502326997,849,2017-05-06,explosives
3134,18804,437,0509333827,459,2018-03-25,anti-air
3135,18810,622,0502931739,57,2015-10-31,sniper
3136,18816,263,0504532215,740,2013-09-19,anti-air
3137,18822,640,0502389600,385,2012-07-01,driver
3138,18828,659,0506999281,898,2018-07-21,driver
3139,18834,434,0508707526,260,2016-06-26,anti-air
3140,18840,331,0507418598,575,2015-04-30,scout
3141,18846,385,0504571737,692,2014-07-28,grandes
3142,18852,206,0502530556,920,2017-01-08,commander
3143,18858,262,0502642012,915,2013-11-17,medic
3144,18864,430,0508879582,660,2012-11-27,anti-air
3145,18870,359,0505216896,146,2013-04-24,anti-air
3146,18876,704,0508432988,569,2014-09-26,scout
3147,18882,265,0508173512,641,2016-10-14,communication
3148,18888,202,0505862225,384,2018-04-15,communication
3149,18894,764,0506612907,578,2014-02-11,commander
3150,18900,790,0509514536,251,2017-06-20,explosives
3151,18906,751,0509357476,110,2018-04-28,commander
3152,18912,314,0506162599,342,2018-06-19,sniper
3153,18918,364,0504088944,312,2016-02-18,communication
3154,18924,275,0509123496,857,2013-08-05,commander
3155,18930,750,0505708218,81,2015-02-10,anti-air
3156,18936,322,0509594842,859,2012-03-28,communication
3157,18942,597,0504674176,973,2017-09-13,communication
3158,18948,383,0501006034,667,2018-06-20,communication
3159,18954,704,0508993803,677,2015-09-04,explosives
3160,18960,521,0508528415,473,2014-08-08,communication
3161,18966,770,0506621715,20,2012-05-16,medic
3162,18972,514,0503644761,280,2014-03-14,explosives
3163,18978,489,0506569255,782,2013-11-28,medic
3164,18984,722,0509408471,497,2016-04-23,medic
3165,18990,577,0508921840,536,2016-05-11,anti-air
3166,18996,731,0509288277,355,2018-10-14,grandes
3167,19002,762,0505689882,884,2018-05-24,sniper
3168,19008,433,0508885802,904,2017-10-14,heavy machine-gun
3169,19014,249,0502485130,343,2014-03-01,grandes
3170,19020,746,0507696480,864,2015-09-03,sniper
3171,19026,678,0505588954,242,2017-12-21,communication
3172,19032,216,0503107997,32,2016-10-12,medic
3173,19038,594,0507045061,989,2017-12-08,sniper
3174,19044,448,0504377138,944,2014-12-08,medic
3175,19050,301,0508703939,1000,2018-09-22,driver
3176,19056,273,0504485148,529,2017-12-17,medic
3177,19062,247,0507719395,242,2016-06-25,medic
3178,19068,350,0506453979,78,2016-06-16,scout
3179,19074,584,0509967101,767,2012-12-12,commander
3180,19080,522,0508846308,729,2015-11-02,grandes
3181,19086,329,0507270832,539,2016-12-13,explosives
3182,19092,546,0505030969,942,2018-03-02,scout
3183,19098,420,0509245967,201,2012-08-10,grandes
3184,19104,526,0508061241,427,2016-04-11,scout
3185,19110,222,0507614259,705,2014-10-02,commander
3186,19116,723,0509255236,823,2012-03-17,driver
3187,19122,598,0505672634,928,2014-02-10,scout
3188,19128,235,0502185287,805,2014-05-20,driver
3189,19134,623,0501434364,289,2015-01-10,anti-air
3190,19140,623,0501091101,104,2017-01-05,medic
3191,19146,314,0509644152,12,2014-07-22,driver
3192,19152,794,0505571308,6,2017-10-30,grandes
3193,19158,235,0501401704,551,2014-07-25,sniper
3194,19164,457,0507124837,25,2016-12-02,scout
3195,19170,628,0501210912,841,2014-08-10,medic
3196,19176,532,0508439229,349,2012-02-19,communication
3197,19182,691,0507682150,390,2016-05-09,grandes
3198,19188,656,0508301884,910,2013-04-17,medic
3199,19194,783,0502787490,289,2012-09-19,communication
3200,19200,591,0501726263,712,2013-02-08,sniper
3201,19206,736,0506337257,592,2018-03-26,anti-air
3202,19212,710,0502725543,835,2018-10-24,sniper
3203,19218,454,0505532904,512,2018-10-02,scout
3204,19224,491,0506134823,632,2012-11-17,driver
3205,19230,459,0503323589,205,2012-05-14,communication
3206,19236,223,0502852523,559,2014-05-05,grandes
3207,19242,471,0503463670,427,2015-07-28,commander
3208,19248,790,0503844569,785,2017-07-17,sniper
3209,19254,712,0505518104,950,2016-01-29,medic
3210,19260,328,0508424199,195,2011-11-29,commander
3211,19266,776,0508730136,450,2016-07-09,scout
3212,19272,340,0504174845,412,2012-03-02,medic
3213,19278,508,0507662483,895,2016-12-21,commander
3214,19284,297,0504107661,542,2012-04-05,medic
3215,19290,660,0507218212,291,2014-06-03,medic
3216,19296,506,0509831487,479,2015-01-21,communication
3217,19302,276,0505575007,613,2015-01-06,driver
3218,19308,381,0508095620,909,2016-10-11,heavy machine-gun
3219,19314,709,0507657936,219,2015-04-14,scout
3220,19320,535,0505803167,718,2013-06-25,communication
3221,19326,204,0508510900,127,2017-03-06,driver
3222,19332,674,0503015302,263,2017-11-11,heavy machine-gun
3223,19338,795,0504451218,406,2018-06-20,heavy machine-gun
3224,19344,511,0508533211,108,2014-02-04,anti-air
3225,19350,326,0502564250,917,2013-12-21,explosives
3226,19356,460,0501527666,28,2013-02-21,communication
3227,19362,540,0501457366,932,2013-11-29,anti-air
3228,19368,752,0504773601,288,2015-05-07,explosives
3229,19374,418,0509507434,26,2016-09-17,grandes
3230,19380,264,0502531681,517,2017-06-17,medic
3231,19386,637,0502446846,628,2012-08-17,anti-air
3232,19392,635,0503362144,7,2014-02-19,grandes
3233,19398,412,0509151687,919,2013-01-19,explosives
3234,19404,682,0504143313,280,2014-05-02,heavy machine-gun
3235,19410,488,0502657970,734,2016-09-02,sniper
3236,19416,573,0509581765,791,2015-07-04,scout
3237,19422,277,0508571928,156,2016-07-15,driver
3238,19428,277,0505856534,709,2015-12-09,scout
3239,19434,205,0503509472,176,2018-10-14,grandes
3240,19440,520,0503445214,864,2012-03-10,sniper
3241,19446,748,0504111306,626,2018-11-03,medic
3242,19452,542,0501295265,188,2015-01-07,driver
